Datetime,Pressure,Solar_Radiation,Temperature,Dew_Point,Humidity,Wind_Direction,Wind_Gust,Wind_Speed,Rain
2020-01-23 18:00:00,-0.8588106321800414,1.6667777564728532,1.5879642507911607,-0.971747573276728,-1.6130224415983783,-1.133726007470738,0.5302525752288977,-0.4698487338032213,0
2020-01-23 19:00:00,-1.1773137339285722,0.28687695138605096,1.6940001786629946,-0.39212886082076964,-1.5415967238439225,-0.7243683757369178,0.0549731983554828,-0.10749204420513563,0
2020-01-23 20:00:00,-1.400265905152558,0.5957624392939429,1.4819283229193294,-0.6819382170487501,-1.470171006089467,-0.8320940682984495,0.22780206267308814,0.9795780245891214,0
2020-01-23 21:00:00,-1.4321162153273823,-0.29692723538144233,1.4112377043381068,-0.02986716553579597,-1.1844681350716446,-0.03492394334311557,0.22780206267308814,-0.10749204420513563,0
2020-01-23 22:00:00,-1.2091640441034326,-0.5400020695082713,1.199165848594443,-0.2472241827067807,-1.113042417317189,-0.25037532846617877,0.14138763051428538,-0.10749204420513563,0
2020-01-23 23:00:00,-0.9543615627045862,-0.8350885493652952,0.845712755688335,0.25994219069218194,-0.6844881107904552,-0.8859569145792152,0.0549731983554828,-1.3153476761987544,0
2020-01-24 00:00:00,-0.6995590813057759,-0.8457031709428859,0.03277064200428673,0.18748985163518875,-0.04165665100035465,-1.4138128081307202,0.5302525752288977,-0.9529909866006687,0
2020-01-24 01:00:00,-0.4766069100817899,-0.8457031709428859,0.06811595129489802,0.04258517352119722,-0.1845080865092659,-1.1444985767268911,-0.8955855553913469,-0.9529909866006687,0
2020-01-24 02:00:00,-0.34920566938238484,-0.8457031709428859,0.06811595129489802,0.25994219069218194,-0.04165665100035465,-1.0152277456530532,-0.6795494749943399,-1.1945621129993924,0
2020-01-24 03:00:00,-0.22180442868297975,-0.8457031709428859,-0.0025746672863245553,0.6946562250341514,0.24404622001746784,0.0835743184745692,-0.8955855553913469,-1.1945621129993924,0
2020-01-24 04:00:00,-0.18995411850811944,-0.8457031709428859,0.24484249774795194,0.47729920786316665,-0.11308236875481027,-0.2934656054907914,-0.8091711232325441,-1.1945621129993924,0
2020-01-24 05:00:00,-0.3173553592075245,-0.8457031709428859,-0.3206824509018211,1.4191796156040988,0.8868776798075684,0.11589202624302868,0.22780206267308814,0.37565020859231174,1
2020-01-24 06:00:00,-0.6358584609560554,-0.8457031709428859,-0.5327543066454863,1.5640842937180877,1.1725805508253908,0.536022227233002,-0.16106288204152394,-1.1945621129993924,1
2020-01-24 07:00:00,-0.7632597016554966,-0.8457031709428859,-0.5680996159360964,1.4191796156040988,1.1011548330709353,1.8610482457398407,-0.9387927714707481,-1.4361332393981163,0
2020-01-24 08:00:00,-0.7951100118303207,-0.8457031709428859,-0.6034449252267077,1.4916319546610919,1.2440062685798465,0.15898230326764132,-1.1116216357883537,-1.4361332393981163,1
2020-01-24 09:00:00,-0.7632597016554966,-0.8457031709428859,-0.5680996159360964,1.5640842937180877,1.2440062685798465,1.1716038133460385,-0.8955855553913469,-1.1945621129993924,0
2020-01-24 10:00:00,-0.6358584609560554,-0.8457031709428859,-0.39137306948304246,1.7814413108890723,1.1011548330709353,-0.6597329601999988,-0.7227566910737414,-0.3490631706038593,0
2020-01-24 11:00:00,-0.3173553592075245,-0.7045287039609285,-0.21464652302998852,1.4191796156040988,0.7440262442986572,-0.6920506679684584,-0.42030617851793206,0.013293518994226079,0
2020-01-24 12:00:00,0.03299805271583039,0.024695798419558535,0.49225966278222716,0.18748985163518875,-0.47021095752708836,-0.6920506679684584,-0.16106288204152394,0.13407908219358805,0
2020-01-24 13:00:00,0.16039929341527168,1.1519686099597,1.057784611431999,-0.4645811998777654,-1.113042417317189,-0.8536392068107558,0.7030814395465032,1.1003635877884828,0
2020-01-24 14:00:00,0.16039929341527168,1.841919012503101,1.5526189415005496,-1.0441999123337238,-1.6130224415983783,-0.7028232372246115,0.9623247360229111,0.9795780245891214,0
2020-01-24 15:00:00,0.03299805271583039,1.8949921203910551,2.0827985808597114,-0.02986716553579597,-1.6130224415983783,-1.2306791307761165,1.091946384261115,0.25486464539295,0
2020-01-24 16:00:00,-0.0944031879835747,1.5521398434348725,1.5526189415005496,-0.4645811998777654,-1.3987452883350113,-0.4335090058207825,0.8759103038641083,1.1003635877884828,0
2020-01-24 17:00:00,-0.3810559795572452,0.8260997275276629,1.6586548693723833,-0.7543905561057433,-1.6130224415983783,-0.7135958064807647,0.4870453591494965,0.25486464539295,0
2020-01-24 18:00:00,-0.826960322005181,0.9874419755070429,1.4112377043381068,-0.5370335389347586,-1.3987452883350113,-0.465826713589242,0.4006309269906937,0.4964357717916737,0
2020-01-24 19:00:00,-1.1454634237537118,0.28687695138605096,1.446583013628718,-0.971747573276728,-1.5415967238439225,-0.8320940682984495,0.09818041443488418,0.25486464539295,0
2020-01-24 20:00:00,-1.3047149746279771,-0.320279402852142,1.4112377043381068,-0.8268428951627391,-1.470171006089467,-0.8859569145792152,0.18459484659368694,0.13407908219358805,0
2020-01-24 21:00:00,-1.272864664453117,-0.5739688585565619,1.4112377043381068,-0.971747573276728,-1.5415967238439225,-0.79977636052999,0.3574237109112921,0.25486464539295,0
2020-01-24 22:00:00,-1.0817628034040274,-0.6631316798083244,0.31553311632917325,-0.3196765217637765,-0.541636675281544,-0.8213214990422963,1.091946384261115,0.013293518994226079,0
2020-01-24 23:00:00,-0.8588106321800414,-0.832965625049777,0.31553311632917325,-0.17477184364978493,-0.47021095752708836,-0.9829100378845937,-0.5067206106767346,-0.10749204420513563,0
2020-01-25 00:00:00,-0.5403075304315106,-0.8457031709428859,0.20949718845734067,-0.02986716553579597,-0.32735952201817714,-0.7890037912738368,-0.8523783393119454,-0.5906342970025831,0
2020-01-25 01:00:00,-0.126253498158435,-0.8457031709428859,0.20949718845734067,-0.39212886082076964,-0.47021095752708836,-0.8428666375546026,-0.9387927714707481,-0.5906342970025831,0
2020-01-25 02:00:00,0.0011477425410062767,-0.8457031709428859,0.49225966278222716,0.04258517352119722,-0.541636675281544,-0.8428666375546026,-0.7659639071531428,-0.3490631706038593,0
2020-01-25 03:00:00,0.12854898324041136,-0.8457031709428859,0.13880656987611933,0.4048468688061709,-0.04165665100035465,-0.6274152524315394,-0.7659639071531428,-1.3153476761987544,0
2020-01-25 04:00:00,-0.06255287780871437,-0.8457031709428859,-0.037919976576934585,0.4048468688061709,0.1011947845085566,-0.9505923301161342,-1.1980360679471562,-1.1945621129993924,0
2020-01-25 05:00:00,-0.0944031879835747,-0.8457031709428859,-0.2499918323205998,0.5497515469201625,0.38689765552637906,-0.9290471916038279,-1.1980360679471562,-1.4361332393981163,0
2020-01-25 06:00:00,-0.06255287780871437,-0.8457031709428859,0.17415187916672936,1.7814413108890723,0.5297490910352903,0.8161090278929841,-0.42030617851793206,-0.10749204420513563,0
2020-01-25 07:00:00,-0.15810380833325913,-0.8457031709428859,-0.1793012137393785,1.6365366327750834,0.8154519620531128,0.9346072897106689,1.048739168181714,1.704291403785292,0
2020-01-25 08:00:00,0.03299805271583039,-0.8457031709428859,-1.5577682760731986,-0.5370335389347586,1.1725805508253908,1.2039215211144978,3.036271107834176,2.9121470357789105,1
2020-01-25 09:00:00,0.12854898324041136,-0.8457031709428859,-1.5931135853638099,-0.3196765217637765,1.315431986334302,0.9669249974791284,2.128919570166747,1.704291403785292,1
2020-01-25 10:00:00,0.44705208498894217,-0.8457031709428859,-1.5577682760731986,-0.3196765217637765,1.315431986334302,1.1716038133460385,1.048739168181714,1.704291403785292,1
